geo_hash,date,slot_30min,predicted_request_count
qqgunh,29-09-2025,46,0.0
qqgunh,29-09-2025,47,0.0
qqguny,29-09-2025,0,0.0
qqguny,29-09-2025,1,0.0
qqguny,29-09-2025,2,0.0
qqguny,29-09-2025,3,0.0
qqguny,29-09-2025,4,0.0
qqguny,29-09-2025,5,0.0
qqguny,29-09-2025,6,0.0
qqguny,29-09-2025,7,0.0
qqguny,29-09-2025,8,0.0
qqguny,29-09-2025,9,0.0
qqguny,29-09-2025,10,0.0
qqguny,29-09-2025,11,0.0
qqguny,29-09-2025,12,0.0
qqguny,29-09-2025,13,0.0
qqguny,29-09-2025,14,0.0
qqguny,29-09-2025,15,0.0
qqguny,29-09-2025,16,0.0
qqguny,29-09-2025,17,6.16
qqguny,29-09-2025,18,0.0
qqguny,29-09-2025,19,4.26
qqguny,29-09-2025,20,0.0
qqguny,29-09-2025,21,0.0
qqguny,29-09-2025,22,1.02
qqguny,29-09-2025,23,0.0
qqguny,29-09-2025,24,0.0
qqguny,29-09-2025,25,0.0
qqguny,29-09-2025,26,3.32
qqguny,29-09-2025,27,1.2
qqguny,29-09-2025,28,0.0
qqguny,29-09-2025,29,0.0
qqguny,29-09-2025,30,0.0
qqguny,29-09-2025,31,0.0
qqguny,29-09-2025,32,0.0
qqguny,29-09-2025,33,0.0
qqguny,29-09-2025,34,0.0
qqguny,29-09-2025,35,0.0
qqguny,29-09-2025,36,0.0
qqguny,29-09-2025,37,0.0
qqguny,29-09-2025,38,0.0
qqguny,29-09-2025,39,0.0
qqguny,29-09-2025,40,0.0
qqguny,29-09-2025,41,0.0
qqguny,29-09-2025,42,0.0
qqguny,29-09-2025,43,0.0
qqguny,29-09-2025,44,0.0
qqguny,29-09-2025,45,0.0
qqguny,29-09-2025,46,0.0
qqguny,29-09-2025,47,0.0
qqgupk,29-09-2025,0,0.0
qqgupk,29-09-2025,1,0.0
qqgupk,29-09-2025,2,0.0
qqgupk,29-09-2025,3,0.0
qqgupk,29-09-2025,4,0.0
qqgupk,29-09-2025,5,0.0
qqgupk,29-09-2025,6,0.0
qqgupk,29-09-2025,7,0.0
qqgupk,29-09-2025,8,0.0
qqgupk,29-09-2025,9,0.0
qqgupk,29-09-2025,10,0.0
qqgupk,29-09-2025,11,0.0
qqgupk,29-09-2025,12,0.0
qqgupk,29-09-2025,13,0.0
qqgupk,29-09-2025,14,0.0
qqgupk,29-09-2025,15,0.0
qqgupk,29-09-2025,16,0.0
qqgupk,29-09-2025,17,0.0
qqgupk,29-09-2025,18,0.0
qqgupk,29-09-2025,19,4.4
qqgupk,29-09-2025,20,0.0
qqgupk,29-09-2025,21,0.0
qqgupk,29-09-2025,22,1.863666666666667
qqgupk,29-09-2025,23,3.706666666666667
qqgupk,29-09-2025,24,8.19
qqgupk,29-09-2025,25,0.0
qqgupk,29-09-2025,26,0.0
qqgupk,29-09-2025,27,7.32
qqgupk,29-09-2025,28,1.464
qqgupk,29-09-2025,29,1.06
qqgupk,29-09-2025,30,0.0
qqgupk,29-09-2025,31,0.0
qqgupk,29-09-2025,32,0.0
qqgupk,29-09-2025,33,0.0
qqgupk,29-09-2025,34,0.0
qqgupk,29-09-2025,35,0.0
qqgupk,29-09-2025,36,0.0
qqgupk,29-09-2025,37,3.313333333333334
qqgupk,29-09-2025,38,0.0
qqgupk,29-09-2025,39,0.0
qqgupk,29-09-2025,40,0.0
qqgupk,29-09-2025,41,0.0
qqgupk,29-09-2025,42,0.0
qqgupk,29-09-2025,43,0.0
qqgupk,29-09-2025,44,0.0
qqgupk,29-09-2025,45,0.0
qqgupk,29-09-2025,46,0.0
qqgupk,29-09-2025,47,0.0
qqguq5,29-09-2025,0,0.0
qqguq5,29-09-2025,1,0.0
qqguq5,29-09-2025,2,0.0
qqguq5,29-09-2025,3,0.0
qqguq5,29-09-2025,4,0.0
qqguq5,29-09-2025,5,0.0
qqguq5,29-09-2025,6,0.0
qqguq5,29-09-2025,7,0.0
qqguq5,29-09-2025,8,0.0
qqguq5,29-09-2025,9,0.0
qqguq5,29-09-2025,10,0.0
qqguq5,29-09-2025,11,0.0
qqguq5,29-09-2025,12,0.0
qqguq5,29-09-2025,13,0.0
qqguq5,29-09-2025,14,0.0
qqguq5,29-09-2025,15,0.0
qqguq5,29-09-2025,16,7.373333333333332
qqguq5,29-09-2025,17,1.0
qqguq5,29-09-2025,18,3.56
qqguq5,29-09-2025,19,2.728
qqguq5,29-09-2025,20,1.4403333333333332
qqguq5,29-09-2025,21,4.3
qqguq5,29-09-2025,22,0.0
qqguq5,29-09-2025,23,0.0
qqguq5,29-09-2025,24,2.15
qqguq5,29-09-2025,25,0.0
qqguq5,29-09-2025,26,0.0
qqguq5,29-09-2025,27,5.92
qqguq5,29-09-2025,28,0.0
qqguq5,29-09-2025,29,0.0
qqguq5,29-09-2025,30,10.293333333333333
qqguq5,29-09-2025,31,0.0
qqguq5,29-09-2025,32,6.7
qqguq5,29-09-2025,33,2.4866666666666664
qqguq5,29-09-2025,34,0.0
qqguq5,29-09-2025,35,1.5
qqguq5,29-09-2025,36,1.06
qqguq5,29-09-2025,37,0.0
qqguq5,29-09-2025,38,3.0883333333333325
qqguq5,29-09-2025,39,0.0
qqguq5,29-09-2025,40,0.0
qqguq5,29-09-2025,41,0.0
qqguq5,29-09-2025,42,0.0
qqguq5,29-09-2025,43,0.0
qqguq5,29-09-2025,44,0.0
qqguq5,29-09-2025,45,0.0
qqguq5,29-09-2025,46,0.0
qqguq5,29-09-2025,47,0.0
qqguqb,29-09-2025,0,0.0
qqguqb,29-09-2025,1,0.0
qqguqb,29-09-2025,2,0.0
qqguqb,29-09-2025,3,0.0
qqguqb,29-09-2025,4,0.0
qqguqb,29-09-2025,5,0.0
qqguqb,29-09-2025,6,0.0
qqguqb,29-09-2025,7,0.0
qqguqb,29-09-2025,8,0.0
qqguqb,29-09-2025,9,0.0
qqguqb,29-09-2025,10,0.0
qqguqb,29-09-2025,11,0.0
qqguqb,29-09-2025,12,0.0
qqguqb,29-09-2025,13,0.0
qqguqb,29-09-2025,14,0.0
qqguqb,29-09-2025,15,0.0
qqguqb,29-09-2025,16,0.0
qqguqb,29-09-2025,17,0.0
qqguqb,29-09-2025,18,0.0
qqguqb,29-09-2025,19,0.0
qqguqb,29-09-2025,20,0.0
qqguqb,29-09-2025,21,0.0
qqguqb,29-09-2025,22,4.37
qqguqb,29-09-2025,23,9.44
qqguqb,29-09-2025,24,0.0
qqguqb,29-09-2025,25,0.0
qqguqb,29-09-2025,26,3.0
qqguqb,29-09-2025,27,0.0
qqguqb,29-09-2025,28,0.0
qqguqb,29-09-2025,29,0.0
qqguqb,29-09-2025,30,0.0
qqguqb,29-09-2025,31,0.0
qqguqb,29-09-2025,32,0.0
qqguqb,29-09-2025,33,0.0
qqguqb,29-09-2025,34,0.0
qqguqb,29-09-2025,35,0.0
qqguqb,29-09-2025,36,0.0
qqguqb,29-09-2025,37,0.0
qqguqb,29-09-2025,38,0.0
qqguqb,29-09-2025,39,0.0
qqguqb,29-09-2025,40,0.0
qqguqb,29-09-2025,41,0.0
qqguqb,29-09-2025,42,0.0
qqguqb,29-09-2025,43,0.0
qqguqb,29-09-2025,44,0.0
qqguqb,29-09-2025,45,0.0
qqguqb,29-09-2025,46,0.0
qqguqb,29-09-2025,47,0.0
qqguqv,29-09-2025,0,0.0
qqguqv,29-09-2025,1,0.0
qqguqv,29-09-2025,2,0.0
qqguqv,29-09-2025,3,0.0
qqguqv,29-09-2025,4,0.0
qqguqv,29-09-2025,5,0.0
qqguqv,29-09-2025,6,0.0
qqguqv,29-09-2025,7,0.0
qqguqv,29-09-2025,8,0.0
qqguqv,29-09-2025,9,0.0
qqguqv,29-09-2025,10,0.0
qqguqv,29-09-2025,11,0.0
qqguqv,29-09-2025,12,0.0
qqguqv,29-09-2025,13,0.0
qqguqv,29-09-2025,14,0.0
qqguqv,29-09-2025,15,0.0
qqguqv,29-09-2025,16,0.0
qqguqv,29-09-2025,17,0.0
qqguqv,29-09-2025,18,0.0
qqguqv,29-09-2025,19,0.0
qqguqv,29-09-2025,20,1.74
qqguqv,29-09-2025,21,1.64
qqguqv,29-09-2025,22,3.563333333333333
qqguqv,29-09-2025,23,0.0
qqguqv,29-09-2025,24,0.0
qqguqv,29-09-2025,25,0.0
qqguqv,29-09-2025,26,2.02
qqguqv,29-09-2025,27,0.0
qqguqv,29-09-2025,28,4.64
qqguqv,29-09-2025,29,5.3933333333333335
qqguqv,29-09-2025,30,0.0
qqguqv,29-09-2025,31,2.36
qqguqv,29-09-2025,32,2.897333333333333
qqguqv,29-09-2025,33,3.98
qqguqv,29-09-2025,34,1.82
qqguqv,29-09-2025,35,0.0
qqguqv,29-09-2025,36,1.764
qqguqv,29-09-2025,37,0.0
qqguqv,29-09-2025,38,0.0
qqguqv,29-09-2025,39,0.0
qqguqv,29-09-2025,40,0.0
qqguqv,29-09-2025,41,3.3226666666666667
qqguqv,29-09-2025,42,0.0
qqguqv,29-09-2025,43,0.0
qqguqv,29-09-2025,44,0.0
qqguqv,29-09-2025,45,0.0
qqguqv,29-09-2025,46,0.0
qqguqv,29-09-2025,47,0.0
qqgur1,29-09-2025,0,0.0
qqgur1,29-09-2025,1,0.0
qqgur1,29-09-2025,2,0.0
qqgur1,29-09-2025,3,0.0
qqgur1,29-09-2025,4,0.0
qqgur1,29-09-2025,5,0.0
qqgur1,29-09-2025,6,0.0
qqgur1,29-09-2025,7,0.0
qqgur1,29-09-2025,8,0.0
qqgur1,29-09-2025,9,0.0
qqgur1,29-09-2025,10,0.0
qqgur1,29-09-2025,11,0.0
qqgur1,29-09-2025,12,0.0
qqgur1,29-09-2025,13,0.0
qqgur1,29-09-2025,14,0.0
qqgur1,29-09-2025,15,8.12
qqgur1,29-09-2025,16,1.12
qqgur1,29-09-2025,17,0.0
qqgur1,29-09-2025,18,1.1
qqgur1,29-09-2025,19,2.85
qqgur1,29-09-2025,20,5.96
qqgur1,29-09-2025,21,0.0
qqgur1,29-09-2025,22,2.28
qqgur1,29-09-2025,23,2.75
qqgur1,29-09-2025,24,0.0
qqgur1,29-09-2025,25,0.0
qqgur1,29-09-2025,26,0.0
qqgur1,29-09-2025,27,1.46
qqgur1,29-09-2025,28,4.22
qqgur1,29-09-2025,29,4.612
qqgur1,29-09-2025,30,0.0
qqgur1,29-09-2025,31,0.0
qqgur1,29-09-2025,32,12.2
qqgur1,29-09-2025,33,2.44
qqgur1,29-09-2025,34,0.0
qqgur1,29-09-2025,35,0.0
qqgur1,29-09-2025,36,0.0
qqgur1,29-09-2025,37,0.0
qqgur1,29-09-2025,38,0.0
qqgur1,29-09-2025,39,0.0
qqgur1,29-09-2025,40,0.0
qqgur1,29-09-2025,41,0.0
qqgur1,29-09-2025,42,0.0
qqgur1,29-09-2025,43,0.0
qqgur1,29-09-2025,44,0.0
qqgur1,29-09-2025,45,0.0
qqgur1,29-09-2025,46,0.0
qqgur1,29-09-2025,47,0.0
qqgurf,29-09-2025,0,0.0
qqgurf,29-09-2025,1,0.0
qqgurf,29-09-2025,2,0.0
qqgurf,29-09-2025,3,0.0
qqgurf,29-09-2025,4,0.0
qqgurf,29-09-2025,5,0.0
qqgurf,29-09-2025,6,0.0
qqgurf,29-09-2025,7,0.0
qqgurf,29-09-2025,8,0.0
qqgurf,29-09-2025,9,0.0
qqgurf,29-09-2025,10,0.0
qqgurf,29-09-2025,11,0.0
qqgurf,29-09-2025,12,0.0
qqgurf,29-09-2025,13,0.0
qqgurf,29-09-2025,14,0.0
qqgurf,29-09-2025,15,0.0
qqgurf,29-09-2025,16,0.0
qqgurf,29-09-2025,17,0.0
qqgurf,29-09-2025,18,0.0
qqgurf,29-09-2025,19,0.0
qqgurf,29-09-2025,20,0.0
qqgurf,29-09-2025,21,0.0
qqgurf,29-09-2025,22,0.0
qqgurf,29-09-2025,23,1.68
qqgurf,29-09-2025,24,0.0
qqgurf,29-09-2025,25,0.0
qqgurf,29-09-2025,26,0.0
qqgurf,29-09-2025,27,0.0
qqgurf,29-09-2025,28,3.64
qqgurf,29-09-2025,29,0.0
qqgurf,29-09-2025,30,2.64
qqgurf,29-09-2025,31,0.0
qqgurf,29-09-2025,32,0.0
qqgurf,29-09-2025,33,0.0
qqgurf,29-09-2025,34,2.34
qqgurf,29-09-2025,35,0.0
qqgurf,29-09-2025,36,0.0
qqgurf,29-09-2025,37,6.560000000000001
qqgurf,29-09-2025,38,2.3266666666666667
qqgurf,29-09-2025,39,0.0
qqgurf,29-09-2025,40,0.0
qqgurf,29-09-2025,41,0.0
qqgurf,29-09-2025,42,0.0
qqgurf,29-09-2025,43,0.0
qqgurf,29-09-2025,44,0.0
qqgurf,29-09-2025,45,0.0
qqgurf,29-09-2025,46,0.0
qqgurf,29-09-2025,47,0.0
qqgut0,29-09-2025,0,0.0
qqgut0,29-09-2025,1,0.0
qqgut0,29-09-2025,2,0.0
qqgut0,29-09-2025,3,0.0
qqgut0,29-09-2025,4,0.0
qqgut0,29-09-2025,5,0.0
qqgut0,29-09-2025,6,0.0
qqgut0,29-09-2025,7,0.0
qqgut0,29-09-2025,8,0.0
qqgut0,29-09-2025,9,0.0
qqgut0,29-09-2025,10,0.0
qqgut0,29-09-2025,11,0.0
qqgut0,29-09-2025,12,0.0
qqgut0,29-09-2025,13,0.0
qqgut0,29-09-2025,14,0.0
qqgut0,29-09-2025,15,0.0
qqgut0,29-09-2025,16,0.0
qqgut0,29-09-2025,17,0.0
qqgut0,29-09-2025,18,5.96
qqgut0,29-09-2025,19,3.046666666666667
qqgut0,29-09-2025,20,0.0
qqgut0,29-09-2025,21,1.7
qqgut0,29-09-2025,22,2.06
qqgut0,29-09-2025,23,1.853333333333333
qqgut0,29-09-2025,24,2.66
qqgut0,29-09-2025,25,3.215
qqgut0,29-09-2025,26,3.58
qqgut0,29-09-2025,27,0.0
qqgut0,29-09-2025,28,0.0
qqgut0,29-09-2025,29,0.0
qqgut0,29-09-2025,30,2.915
qqgut0,29-09-2025,31,0.0
qqgut0,29-09-2025,32,3.82
qqgut0,29-09-2025,33,2.62
qqgut0,29-09-2025,34,1.66
qqgut0,29-09-2025,35,3.82
qqgut0,29-09-2025,36,8.796666666666667
qqgut0,29-09-2025,37,0.0
qqgut0,29-09-2025,38,4.2
qqgut0,29-09-2025,39,0.0
qqgut0,29-09-2025,40,0.0
qqgut0,29-09-2025,41,0.0
qqgut0,29-09-2025,42,0.0
qqgut0,29-09-2025,43,0.0
qqgut0,29-09-2025,44,0.0
qqgut0,29-09-2025,45,0.0
qqgut0,29-09-2025,46,0.0
qqgut0,29-09-2025,47,0.0
qqgut7,29-09-2025,0,0.0
qqgut7,29-09-2025,1,0.0
qqgut7,29-09-2025,2,0.0
qqgut7,29-09-2025,3,0.0
qqgut7,29-09-2025,4,0.0
qqgut7,29-09-2025,5,0.0
qqgut7,29-09-2025,6,0.0
qqgut7,29-09-2025,7,0.0
qqgut7,29-09-2025,8,0.0
qqgut7,29-09-2025,9,0.0
qqgut7,29-09-2025,10,0.0
qqgut7,29-09-2025,11,0.0
qqgut7,29-09-2025,12,0.0
qqgut7,29-09-2025,13,0.0
qqgut7,29-09-2025,14,0.0
qqgut7,29-09-2025,15,0.0
qqgut7,29-09-2025,16,0.0
qqgut7,29-09-2025,17,0.0
qqgut7,29-09-2025,18,0.0
qqgut7,29-09-2025,19,4.96
qqgut7,29-09-2025,20,4.62
qqgut7,29-09-2025,21,3.4
qqgut7,29-09-2025,22,0.0
qqgut7,29-09-2025,23,0.0
qqgut7,29-09-2025,24,1.0
qqgut7,29-09-2025,25,1.98
qqgut7,29-09-2025,26,4.4
qqgut7,29-09-2025,27,0.0
qqgut7,29-09-2025,28,2.6
qqgut7,29-09-2025,29,0.0
qqgut7,29-09-2025,30,0.0
qqgut7,29-09-2025,31,0.0
qqgut7,29-09-2025,32,0.0
qqgut7,29-09-2025,33,0.0
qqgut7,29-09-2025,34,0.0
qqgut7,29-09-2025,35,0.0
qqgut7,29-09-2025,36,0.0
qqgut7,29-09-2025,37,0.0
qqgut7,29-09-2025,38,1.66
qqgut7,29-09-2025,39,2.706666666666666
qqgut7,29-09-2025,40,0.0
qqgut7,29-09-2025,41,0.0
qqgut7,29-09-2025,42,0.0
qqgut7,29-09-2025,43,0.0
qqgut7,29-09-2025,44,0.0
qqgut7,29-09-2025,45,0.0
qqgut7,29-09-2025,46,0.0
qqgut7,29-09-2025,47,0.0
qqgut8,29-09-2025,0,0.0
qqgut8,29-09-2025,1,0.0
qqgut8,29-09-2025,2,0.0
qqgut8,29-09-2025,3,0.0
qqgut8,29-09-2025,4,0.0
qqgut8,29-09-2025,5,0.0
qqgut8,29-09-2025,6,0.0
qqgut8,29-09-2025,7,0.0
qqgut8,29-09-2025,8,0.0
qqgut8,29-09-2025,9,0.0
qqgut8,29-09-2025,10,0.0
qqgut8,29-09-2025,11,0.0
qqgut8,29-09-2025,12,0.0
qqgut8,29-09-2025,13,0.0
qqgut8,29-09-2025,14,0.0
qqgut8,29-09-2025,15,0.0
qqgut8,29-09-2025,16,0.0
qqgut8,29-09-2025,17,0.0
qqgut8,29-09-2025,18,0.0
qqgut8,29-09-2025,19,0.0
qqgut8,29-09-2025,20,0.0
qqgut8,29-09-2025,21,0.0
qqgut8,29-09-2025,22,0.0
qqgut8,29-09-2025,23,1.72
qqgut8,29-09-2025,24,0.0
qqgut8,29-09-2025,25,1.2
qqgut8,29-09-2025,26,0.0
qqgut8,29-09-2025,27,14.62
qqgut8,29-09-2025,28,0.0
qqgut8,29-09-2025,29,9.04
qqgut8,29-09-2025,30,5.86
qqgut8,29-09-2025,31,0.0
qqgut8,29-09-2025,32,0.0
qqgut8,29-09-2025,33,0.0
qqgut8,29-09-2025,34,0.0
qqgut8,29-09-2025,35,0.0
qqgut8,29-09-2025,36,0.0
qqgut8,29-09-2025,37,0.0
qqgut8,29-09-2025,38,0.0
qqgut8,29-09-2025,39,0.0
qqgut8,29-09-2025,40,0.0
qqgut8,29-09-2025,41,0.0
qqgut8,29-09-2025,42,0.0
qqgut8,29-09-2025,43,0.0
qqgut8,29-09-2025,44,0.0
qqgut8,29-09-2025,45,0.0
qqgut8,29-09-2025,46,0.0
qqgut8,29-09-2025,47,0.0
qqguu4,29-09-2025,0,0.0
qqguu4,29-09-2025,1,0.0
qqguu4,29-09-2025,2,0.0
qqguu4,29-09-2025,3,0.0
qqguu4,29-09-2025,4,0.0
qqguu4,29-09-2025,5,0.0
qqguu4,29-09-2025,6,0.0
qqguu4,29-09-2025,7,0.0
qqguu4,29-09-2025,8,0.0
qqguu4,29-09-2025,9,0.0
qqguu4,29-09-2025,10,0.0
qqguu4,29-09-2025,11,0.0
qqguu4,29-09-2025,12,0.0
qqguu4,29-09-2025,13,0.0
qqguu4,29-09-2025,14,1.5463333333333338
qqguu4,29-09-2025,15,2.9000000000000004
qqguu4,29-09-2025,16,0.0
qqguu4,29-09-2025,17,1.9
qqguu4,29-09-2025,18,0.0
qqguu4,29-09-2025,19,6.78
qqguu4,29-09-2025,20,3.62
qqguu4,29-09-2025,21,2.4606666666666666
qqguu4,29-09-2025,22,1.9
qqguu4,29-09-2025,23,4.38
qqguu4,29-09-2025,24,3.14
qqguu4,29-09-2025,25,0.0
qqguu4,29-09-2025,26,0.0
qqguu4,29-09-2025,27,2.5
qqguu4,29-09-2025,28,0.0
qqguu4,29-09-2025,29,0.0
qqguu4,29-09-2025,30,4.88
qqguu4,29-09-2025,31,0.0
qqguu4,29-09-2025,32,2.04
qqguu4,29-09-2025,33,0.0
qqguu4,29-09-2025,34,0.0
qqguu4,29-09-2025,35,1.76
qqguu4,29-09-2025,36,2.46
qqguu4,29-09-2025,37,2.2
qqguu4,29-09-2025,38,2.0
qqguu4,29-09-2025,39,0.0
qqguu4,29-09-2025,40,0.0
qqguu4,29-09-2025,41,2.06
qqguu4,29-09-2025,42,2.56
qqguu4,29-09-2025,43,0.0
qqguu4,29-09-2025,44,0.0
qqguu4,29-09-2025,45,0.0
qqguu4,29-09-2025,46,0.0
qqguu4,29-09-2025,47,0.0
qqguuc,29-09-2025,0,0.0
qqguuc,29-09-2025,1,0.0
qqguuc,29-09-2025,2,0.0
qqguuc,29-09-2025,3,0.0
qqguuc,29-09-2025,4,0.0
qqguuc,29-09-2025,5,0.0
qqguuc,29-09-2025,6,0.0
qqguuc,29-09-2025,7,0.0
qqguuc,29-09-2025,8,0.0
qqguuc,29-09-2025,9,0.0
qqguuc,29-09-2025,10,0.0
qqguuc,29-09-2025,11,0.0
qqguuc,29-09-2025,12,0.0
qqguuc,29-09-2025,13,0.0
qqguuc,29-09-2025,14,0.0
qqguuc,29-09-2025,15,0.0
qqguuc,29-09-2025,16,0.0
qqguuc,29-09-2025,17,0.0
qqguuc,29-09-2025,18,0.0
qqguuc,29-09-2025,19,0.0
qqguuc,29-09-2025,20,0.0
qqguuc,29-09-2025,21,0.0
qqguuc,29-09-2025,22,0.0
qqguuc,29-09-2025,23,0.0
qqguuc,29-09-2025,24,0.0
qqguuc,29-09-2025,25,0.0
qqguuc,29-09-2025,26,0.0
qqguuc,29-09-2025,27,0.0
qqguuc,29-09-2025,28,0.0
qqguuc,29-09-2025,29,0.0
qqguuc,29-09-2025,30,0.0
qqguuc,29-09-2025,31,0.0
qqguuc,29-09-2025,32,0.0
qqguuc,29-09-2025,33,0.0
qqguuc,29-09-2025,34,0.0
qqguuc,29-09-2025,35,0.0
qqguuc,29-09-2025,36,0.0
qqguuc,29-09-2025,37,0.0
qqguuc,29-09-2025,38,0.0
qqguuc,29-09-2025,39,0.0
qqguuc,29-09-2025,40,0.0
qqguuc,29-09-2025,41,0.0
qqguuc,29-09-2025,42,0.0
qqguuc,29-09-2025,43,0.0
qqguuc,29-09-2025,44,0.0
qqguuc,29-09-2025,45,0.0
qqguuc,29-09-2025,46,0.0
qqguuc,29-09-2025,47,0.0
qqguut,29-09-2025,0,0.0
qqguut,29-09-2025,1,0.0
qqguut,29-09-2025,2,0.0
qqguut,29-09-2025,3,0.0
qqguut,29-09-2025,4,0.0
qqguut,29-09-2025,5,0.0
qqguut,29-09-2025,6,0.0
qqguut,29-09-2025,7,0.0
qqguut,29-09-2025,8,0.0
qqguut,29-09-2025,9,0.0
qqguut,29-09-2025,10,0.0
qqguut,29-09-2025,11,0.0
qqguut,29-09-2025,12,0.0
qqguut,29-09-2025,13,0.0
qqguut,29-09-2025,14,3.28
qqguut,29-09-2025,15,1.28
qqguut,29-09-2025,16,0.0
qqguut,29-09-2025,17,2.02
qqguut,29-09-2025,18,0.0
qqguut,29-09-2025,19,4.1
qqguut,29-09-2025,20,2.4466666666666668
qqguut,29-09-2025,21,1.64
qqguut,29-09-2025,22,1.035
qqguut,29-09-2025,23,4.54
qqguut,29-09-2025,24,4.086666666666666
qqguut,29-09-2025,25,0.0
qqguut,29-09-2025,26,1.9
qqguut,29-09-2025,27,1.22
qqguut,29-09-2025,28,2.6599999999999993
qqguut,29-09-2025,29,4.46
qqguut,29-09-2025,30,1.88
qqguut,29-09-2025,31,0.0
qqguut,29-09-2025,32,0.0
qqguut,29-09-2025,33,0.0
qqguut,29-09-2025,34,2.6
qqguut,29-09-2025,35,6.24
qqguut,29-09-2025,36,0.0
qqguut,29-09-2025,37,0.0
qqguut,29-09-2025,38,0.0
qqguut,29-09-2025,39,0.0
qqguut,29-09-2025,40,0.0
qqguut,29-09-2025,41,0.0
qqguut,29-09-2025,42,0.0
qqguut,29-09-2025,43,0.0
qqguut,29-09-2025,44,0.0
qqguut,29-09-2025,45,0.0
qqguut,29-09-2025,46,0.0
qqguut,29-09-2025,47,0.0
qqguux,29-09-2025,0,0.0
qqguux,29-09-2025,1,0.0
qqguux,29-09-2025,2,0.0
qqguux,29-09-2025,3,0.0
qqguux,29-09-2025,4,0.0
qqguux,29-09-2025,5,0.0
qqguux,29-09-2025,6,0.0
qqguux,29-09-2025,7,0.0
qqguux,29-09-2025,8,0.0
qqguux,29-09-2025,9,0.0
qqguux,29-09-2025,10,0.0
qqguux,29-09-2025,11,0.0
qqguux,29-09-2025,12,0.0
qqguux,29-09-2025,13,0.0
qqguux,29-09-2025,14,0.0
qqguux,29-09-2025,15,0.0
qqguux,29-09-2025,16,0.0
qqguux,29-09-2025,17,0.0
qqguux,29-09-2025,18,0.0
qqguux,29-09-2025,19,0.0
qqguux,29-09-2025,20,3.64
qqguux,29-09-2025,21,5.3
qqguux,29-09-2025,22,0.0
qqguux,29-09-2025,23,0.0
qqguux,29-09-2025,24,0.0
qqguux,29-09-2025,25,0.0
qqguux,29-09-2025,26,0.0
qqguux,29-09-2025,27,0.0
qqguux,29-09-2025,28,0.0
qqguux,29-09-2025,29,1.92
qqguux,29-09-2025,30,0.0
qqguux,29-09-2025,31,0.0
qqguux,29-09-2025,32,0.0
qqguux,29-09-2025,33,0.0
qqguux,29-09-2025,34,0.0
qqguux,29-09-2025,35,0.0
qqguux,29-09-2025,36,0.0
qqguux,29-09-2025,37,0.0
qqguux,29-09-2025,38,0.0
qqguux,29-09-2025,39,0.0
qqguux,29-09-2025,40,0.0
qqguux,29-09-2025,41,0.0
qqguux,29-09-2025,42,0.0
qqguux,29-09-2025,43,0.0
qqguux,29-09-2025,44,0.0
qqguux,29-09-2025,45,0.0
qqguux,29-09-2025,46,0.0
qqguux,29-09-2025,47,0.0
qqguv3,29-09-2025,0,0.0
qqguv3,29-09-2025,1,0.0
qqguv3,29-09-2025,2,0.0
qqguv3,29-09-2025,3,0.0
qqguv3,29-09-2025,4,0.0
qqguv3,29-09-2025,5,0.0
qqguv3,29-09-2025,6,0.0
qqguv3,29-09-2025,7,0.0
qqguv3,29-09-2025,8,0.0
qqguv3,29-09-2025,9,0.0
qqguv3,29-09-2025,10,0.0
qqguv3,29-09-2025,11,0.0
qqguv3,29-09-2025,12,0.0
qqguv3,29-09-2025,13,0.0
qqguv3,29-09-2025,14,0.0
qqguv3,29-09-2025,15,0.0
qqguv3,29-09-2025,16,0.0
qqguv3,29-09-2025,17,3.3799999999999994
qqguv3,29-09-2025,18,3.06
qqguv3,29-09-2025,19,4.0
qqguv3,29-09-2025,20,3.125
qqguv3,29-09-2025,21,7.216
qqguv3,29-09-2025,22,2.15
qqguv3,29-09-2025,23,6.479666666666667
qqguv3,29-09-2025,24,0.0
qqguv3,29-09-2025,25,0.0
qqguv3,29-09-2025,26,0.0
qqguv3,29-09-2025,27,3.88
qqguv3,29-09-2025,28,0.0
qqguv3,29-09-2025,29,0.0
qqguv3,29-09-2025,30,0.0
qqguv3,29-09-2025,31,0.0
qqguv3,29-09-2025,32,0.0
qqguv3,29-09-2025,33,0.0
qqguv3,29-09-2025,34,1.66
qqguv3,29-09-2025,35,0.0
qqguv3,29-09-2025,36,0.0
qqguv3,29-09-2025,37,0.0
qqguv3,29-09-2025,38,0.0
qqguv3,29-09-2025,39,0.0
qqguv3,29-09-2025,40,0.0
qqguv3,29-09-2025,41,0.0
qqguv3,29-09-2025,42,0.0
qqguv3,29-09-2025,43,0.0
qqguv3,29-09-2025,44,0.0
qqguv3,29-09-2025,45,0.0
qqguv3,29-09-2025,46,0.0
qqguv3,29-09-2025,47,0.0
qqguvk,29-09-2025,0,0.0
qqguvk,29-09-2025,1,0.0
qqguvk,29-09-2025,2,0.0
qqguvk,29-09-2025,3,0.0
qqguvk,29-09-2025,4,0.0
qqguvk,29-09-2025,5,0.0
qqguvk,29-09-2025,6,0.0
qqguvk,29-09-2025,7,0.0
qqguvk,29-09-2025,8,0.0
qqguvk,29-09-2025,9,0.0
qqguvk,29-09-2025,10,0.0
qqguvk,29-09-2025,11,0.0
qqguvk,29-09-2025,12,0.0
qqguvk,29-09-2025,13,0.0
qqguvk,29-09-2025,14,0.0
